0.350305256,0.350305256
0.350305256,0.350305256
0.350305256,0.350305256
0.350305256,0.350305256
0.350305256,0.350305256
0.350305256,0.350305256
0.350305256,0.350305256
0.31144046,0.345945382
0.348189858,0.31144046
0.37704158,0.348189858
0.318336689,0.37704158
0.226512441,0.318336689
0.385011347,0.226512441
0.373554892,0.385011347
0.304786561,0.373554892
0.219980386,0.304786561
0.379428865,0.219980386
0.393054346,0.379428865
0.377492313,0.393054346
0.326398835,0.377492313
0.342555535,0.326398835
0.345839954,0.342555535
0.297875721,0.345839954
0.370390063,0.297875721
0.382518332,0.370390063
0.443502598,0.382518332
0.351120882,0.443502598
0.251847528,0.351120882
0.303265981,0.251847528
0.29282261,0.303265981
0.356633867,0.29282261
0.279325461,0.356633867
0.360559436,0.279325461
0.431559484,0.360559436
0.364375451,0.431559484
0.314744199,0.364375451
0.245952741,0.314744199
0.525384723,0.245952741
0.384439935,0.525384723
0.371350976,0.384439935
0.30064104,0.371350976
0.368413393,0.30064104
0.468096962,0.368413393
0.295658986,0.468096962
0.406713127,0.295658986
0.295411062,0.406713127
0.319124378,0.295411062
0.379027454,0.319124378
0.437924606,0.379027454
0.293592414,0.437924606
0.404900596,0.293592414
0.320649758,0.404900596
0.386537763,0.320649758
0.405450954,0.386537763
0.385979629,0.405450954
0.379632008,0.385979629
0.391071091,0.379632008
0.343641586,0.391071091
0.295684667,0.343641586
0.345850834,0.295684667
0.403660491,0.345850834
0.401933282,0.403660491
0.263397063,0.401933282
0.3387691,0.263397063
0.303964483,0.3387691
0.511930707,0.303964483
0.341595567,0.511930707
0.22757822,0.341595567
0.36345922,0.22757822
0.404537922,0.36345922
0.418102669,0.404537922
0.379283516,0.418102669
0.366943265,0.379283516
0.368647395,0.366943265
0.243267045,0.368647395
0.317620717,0.243267045
0.353160644,0.317620717
0.375379095,0.353160644
0.343647326,0.375379095
0.320049652,0.343647326
0.321556109,0.320049652
0.295132016,0.321556109
0.30335165,0.295132016
0.234506869,0.30335165
0.087004657,0.234506869
0.327556004,0.087004657
0.342165085,0.327556004
0.449824023,0.342165085
0.346970866,0.449824023
0.457768332,0.346970866
0.386992496,0.457768332
0.338142599,0.386992496
0.286823268,0.338142599
0.395559281,0.286823268
0.378350044,0.395559281
0.35591309,0.378350044
0.326171262,0.35591309
0.315137616,0.326171262
0.359169516,0.315137616
0.336977319,0.359169516
0.333788528,0.336977319
0.342369225,0.333788528
0.296313739,0.342369225
0.351738008,0.296313739
0.354385929,0.351738008
0.354465647,0.354385929
0.352377825,0.354465647
0.302934435,0.352377825
0.298100535,0.302934435
0.292698959,0.298100535
0.321314416,0.292698959
0.331056952,0.321314416
0.490698803,0.331056952
0.364684678,0.490698803
0.334163451,0.364684678
0.349504838,0.334163451
0.356274668,0.349504838
0.334935344,0.356274668
0.339963516,0.334935344
0.372057942,0.339963516
0.301232246,0.372057942
0.344730691,0.301232246
0.332620151,0.344730691
0.282329817,0.332620151
0.351946194,0.282329817
0.390471665,0.351946194
0.326746381,0.390471665
0.343579416,0.326746381
0.309938928,0.343579416
0.411967856,0.309938928
0.268915274,0.411967856
0.374745416,0.268915274
0.311832489,0.374745416
0.447410775,0.311832489
0.285599915,0.447410775
0.282035663,0.285599915
0.335131589,0.282035663
0.328120712,0.335131589
0.417110921,0.328120712
0.322321196,0.417110921
0.221748833,0.322321196
0.258869032,0.221748833
0.288325359,0.258869032
0.279736183,0.288325359
0.338567512,0.279736183
0.243980186,0.338567512
0.211591215,0.243980186
0.37758993,0.211591215
0.370211991,0.37758993
0.425297701,0.370211991
0.253276889,0.425297701
0.407118837,0.253276889
0.351121884,0.407118837
0.371306142,0.351121884
0.305187078,0.371306142
0.343961315,0.305187078
0.245306245,0.343961315
0.282441754,0.245306245
0.467821767,0.282441754
0.294971407,0.467821767
0.382382793,0.294971407
0.369626764,0.382382793
0.254795328,0.369626764
0.316571165,0.254795328
0.333623599,0.316571165
0.276831762,0.333623599
0.330988867,0.276831762
0.224860529,0.330988867
0.343760604,0.224860529
0.391187308,0.343760604
0.239454256,0.391187308
0.26226847,0.239454256
0.470946485,0.26226847
0.343847985,0.470946485
0.387465171,0.343847985
0.456373436,0.387465171
0.395366382,0.456373436
0.38921629,0.395366382
0.333795648,0.38921629
0.293930538,0.333795648
0.408969167,0.293930538
0.348196184,0.408969167
0.319603178,0.348196184
0.423498345,0.319603178
0.380546717,0.423498345
0.360253257,0.380546717
0.427058955,0.360253257
0.400063617,0.427058955
0.3413161,0.400063617
0.341997322,0.3413161
0.459591358,0.341997322
0.219136623,0.459591358
0.32314001,0.219136623
0.302756779,0.32314001
0.311505995,0.302756779
0.268949329,0.311505995
0.303555164,0.268949329
0.39499573,0.303555164
0.332409415,0.39499573
0.276381579,0.332409415
0.346884297,0.276381579
0.431831928,0.346884297
0.360808587,0.431831928
0.344597238,0.360808587
0.299166441,0.344597238
0.327148061,0.299166441
0.332549602,0.327148061
0.32903195,0.332549602
0.347173258,0.32903195
0.282226126,0.347173258
0.442579039,0.282226126
0.35139224,0.442579039
0.418325227,0.35139224
0.354775941,0.418325227
0.310013292,0.354775941
0.476648356,0.310013292
0.413830789,0.476648356
0.320193314,0.413830789
0.33514413,0.320193314
0.280062107,0.33514413
0.294996699,0.280062107
0.291670085,0.294996699
0.308971641,0.291670085
0.358648891,0.308971641
0.461384746,0.358648891
0.398305877,0.461384746
0.427753033,0.398305877
0.301514749,0.427753033
0.356912329,0.301514749
0.284360575,0.356912329
0.296000096,0.284360575
0.366214055,0.296000096
0.354143642,0.366214055
0.253469844,0.354143642
0.348497117,0.253469844
0.387905028,0.348497117
0.336508692,0.387905028
0.337506846,0.336508692
0.483202318,0.337506846
0.262960507,0.483202318
0.290798534,0.262960507
0.287743326,0.290798534
0.223008829,0.287743326
0.366642923,0.223008829
0.283820946,0.366642923
0.477901786,0.283820946
0.32845668,0.477901786
0.446409572,0.32845668
0.288064636,0.446409572
0.426999026,0.288064636
0.325198794,0.426999026
0.242394561,0.325198794
0.442996429,0.242394561
0.281574651,0.442996429
0.252308029,0.281574651
0.232525167,0.252308029
0.327110076,0.232525167
0.265368282,0.327110076
0.103450366,0.265368282
0.317412871,0.103450366
0.442557388,0.317412871
0.371166067,0.442557388
0.279596541,0.371166067
0.367842771,0.279596541
0.595157007,0.367842771
0.393735776,0.595157007
0.452897826,0.393735776
0.210126866,0.452897826
0.366570454,0.210126866
0.423991088,0.366570454
0.375331595,0.423991088
0.386490977,0.375331595
0.274497006,0.386490977
0.435014892,0.274497006
0.653505389,0.435014892
0.278131528,0.653505389
0.280672584,0.278131528
0.249652377,0.280672584
0.263379132,0.249652377
0.46981287,0.263379132
0.251635645,0.46981287
0.298057318,0.251635645
0.545423311,0.298057318
0.377118963,0.545423311
0.12796591,0.377118963
0.287905912,0.12796591
0.428679898,0.287905912
0.425852837,0.428679898
0.176586104,0.425852837
0.371720408,0.176586104
0,0.371720408
0.541885788,0
0.52674597,0.541885788
0.283501693,0.52674597
0.565332335,0.283501693
0.287715982,0.565332335
0.142399966,0.287715982
0.078742322,0.142399966
0.31080091,0.078742322
1,0.31080091
0.30995002,1
0.435478366,0.30995002
0.60675451,0.435478366
0.494645612,0.60675451
0.644675465,0.494645612
0.184436666,0.644675465
0.692246631,0.184436666
0.347076934,0.692246631
0.517713306,0.347076934
0.471216217,0.517713306
0.331381953,0.471216217
0.411221949,0.331381953
0.31457569,0.411221949
0.382623475,0.31457569
0.468086979,0.382623475
0.363573592,0.468086979
0.364176043,0.363573592
0.352767239,0.364176043
0.403463363,0.352767239
0.338988091,0.403463363
0.320295931,0.338988091
0.36321523,0.320295931
0.367055889,0.36321523
0.392889142,0.367055889
0.378257266,0.392889142
0.329879619,0.378257266
0.324357875,0.329879619
0.365730773,0.324357875
0.361209911,0.365730773
0.317946705,0.361209911
0.316168473,0.317946705
